id,year,epi_week,from_date,to_date,state,city,disease,deaths
306,1890,189006,1890-02-01,1890-02-07,IN,INDIANAPOLIS,WHOOPING COUGH,1
307,1890,189006,1890-02-02,1890-02-08,RI,PROVIDENCE,DIPHTHERIA,8
308,1890,189006,1890-02-02,1890-02-08,RI,PROVIDENCE,WHOOPING COUGH,2
309,1890,189006,1890-02-02,1890-02-08,NY,ROCHESTER,DIPHTHERIA,1
310,1890,189005,1890-01-26,1890-02-01,VA,RICHMOND,TYPHOID FEVER,1
311,1890,189005,1890-01-26,1890-02-01,VA,RICHMOND,DIPHTHERIA,1
312,1890,189006,1890-02-01,1890-02-07,OH,TOLEDO,SCARLET FEVER,1
313,1890,189006,1890-02-01,1890-02-07,OH,TOLEDO,DIPHTHERIA,5
314,1890,189006,1890-02-02,1890-02-08,MA,FALL RIVER,TYPHOID FEVER,1
315,1890,189006,1890-02-02,1890-02-08,MA,FALL RIVER,DIPHTHERIA,1
316,1890,189006,1890-02-02,1890-02-08,MA,FALL RIVER,WHOOPING COUGH,1
317,1890,189006,1890-02-02,1890-02-08,NY,BINGHAMTON,TYPHOID FEVER,1
318,1890,189006,1890-02-02,1890-02-08,MA,NEWTON,DIPHTHERIA,1
319,1890,189007,1890-02-09,1890-02-15,NY,NEW YORK,TYPHOID FEVER,6
320,1890,189007,1890-02-09,1890-02-15,NY,NEW YORK,SCARLET FEVER,11
321,1890,189007,1890-02-09,1890-02-15,NY,NEW YORK,DIPHTHERIA,30
322,1890,189007,1890-02-09,1890-02-15,NY,NEW YORK,WHOOPING COUGH,12
323,1890,189007,1890-02-09,1890-02-15,IL,CHICAGO,TYPHOID FEVER,40
324,1890,189007,1890-02-09,1890-02-15,IL,CHICAGO,SCARLET FEVER,4
325,1890,189007,1890-02-09,1890-02-15,IL,CHICAGO,DIPHTHERIA,23
326,1890,189007,1890-02-09,1890-02-15,IL,CHICAGO,WHOOPING COUGH,5
327,1890,189006,1890-02-02,1890-02-08,PA,PHILADELPHIA,TYPHOID FEVER,13
328,1890,189006,1890-02-02,1890-02-08,PA,PHILADELPHIA,SCARLET FEVER,3
329,1890,189006,1890-02-02,1890-02-08,PA,PHILADELPHIA,DIPHTHERIA,19
330,1890,189006,1890-02-02,1890-02-08,PA,PHILADELPHIA,WHOOPING COUGH,2
331,1890,189007,1890-02-09,1890-02-15,NY,BROOKLYN,TYPHOID FEVER,4
332,1890,189007,1890-02-09,1890-02-15,NY,BROOKLYN,SCARLET FEVER,9
333,1890,189007,1890-02-09,1890-02-15,NY,BROOKLYN,DIPHTHERIA,21
334,1890,189007,1890-02-09,1890-02-15,NY,BROOKLYN,WHOOPING COUGH,3
335,1890,189007,1890-02-09,1890-02-15,MD,BALTIMORE,TYPHOID FEVER,2
336,1890,189007,1890-02-09,1890-02-15,MD,BALTIMORE,SCARLET FEVER,1
337,1890,189007,1890-02-09,1890-02-15,MD,BALTIMORE,DIPHTHERIA,2
338,1890,189007,1890-02-09,1890-02-15,MD,BALTIMORE,WHOOPING COUGH,1
339,1890,189007,1890-02-09,1890-02-15,MO,ST LOUIS,TYPHOID FEVER,1
340,1890,189007,1890-02-09,1890-02-15,MO,ST LOUIS,DIPHTHERIA,5
341,1890,189007,1890-02-09,1890-02-15,MA,BOSTON,TYPHOID FEVER,4
342,1890,189007,1890-02-09,1890-02-15,MA,BOSTON,DIPHTHERIA,15
343,1890,189007,1890-02-09,1890-02-15,OH,CINCINNATI,TYPHOID FEVER,2
344,1890,189007,1890-02-09,1890-02-15,OH,CINCINNATI,DIPHTHERIA,7
345,1890,189007,1890-02-09,1890-02-15,OH,CINCINNATI,WHOOPING COUGH,2
346,1890,189005,1890-01-26,1890-02-01,LA,NEW ORLEANS,TYPHOID FEVER,3
347,1890,189005,1890-01-26,1890-02-01,LA,NEW ORLEANS,DIPHTHERIA,1
348,1890,189006,1890-02-02,1890-02-08,LA,NEW ORLEANS,TYPHOID FEVER,1
349,1890,189007,1890-02-09,1890-02-15,DC,WASHINGTON,TYPHOID FEVER,2
350,1890,189006,1890-02-02,1890-02-08,PA,PITTSBURGH,TYPHOID FEVER,7
351,1890,189006,1890-02-02,1890-02-08,PA,PITTSBURGH,SCARLET FEVER,1
352,1890,189006,1890-02-02,1890-02-08,PA,PITTSBURGH,DIPHTHERIA,4
353,1890,189006,1890-02-02,1890-02-08,PA,PITTSBURGH,WHOOPING COUGH,1
354,1890,189004,1890-01-19,1890-01-25,OH,CLEVELAND,TYPHOID FEVER,3
355,1890,189004,1890-01-19,1890-01-25,OH,CLEVELAND,DIPHTHERIA,7
356,1890,189004,1890-01-19,1890-01-25,OH,CLEVELAND,WHOOPING COUGH,1
357,1890,189005,1890-01-26,1890-02-01,OH,CLEVELAND,TYPHOID FEVER,2
358,1890,189005,1890-01-26,1890-02-01,OH,CLEVELAND,SCARLET FEVER,1
359,1890,189005,1890-01-26,1890-02-01,OH,CLEVELAND,DIPHTHERIA,4
360,1890,189005,1890-01-26,1890-02-01,OH,CLEVELAND,WHOOPING COUGH,3
361,1890,189007,1890-02-09,1890-02-15,NY,ROCHESTER,DIPHTHERIA,2
362,1890,189007,1890-02-09,1890-02-15,RI,PROVIDENCE,TYPHOID FEVER,2
363,1890,189007,1890-02-09,1890-02-15,RI,PROVIDENCE,DIPHTHERIA,3
364,1890,189007,1890-02-09,1890-02-15,RI,PROVIDENCE,WHOOPING COUGH,1
365,1890,189007,1890-02-08,1890-02-14,IN,INDIANAPOLIS,DIPHTHERIA,2
366,1890,189007,1890-02-08,1890-02-14,OH,TOLEDO,TYPHOID FEVER,1
367,1890,189007,1890-02-08,1890-02-14,OH,TOLEDO,DIPHTHERIA,7
368,1890,189007,1890-02-09,1890-02-15,MA,FALL RIVER,WHOOPING COUGH,2
369,1890,189007,1890-02-09,1890-02-15,TN,NASHVILLE,TYPHOID FEVER,1
370,1890,189007,1890-02-09,1890-02-15,DE,WILMINGTON,TYPHOID FEVER,1
371,1890,189007,1890-02-09,1890-02-15,ME,PORTLAND,DIPHTHERIA,1
372,1890,189007,1890-02-09,1890-02-15,NY,BINGHAMTON,TYPHOID FEVER,1
373,1890,189006,1890-02-02,1890-02-08,PA,ALTOONA,DIPHTHERIA,1
374,1890,189008,1890-02-16,1890-02-22,IL,CHICAGO,TYPHOID FEVER,28
375,1890,189008,1890-02-16,1890-02-22,IL,CHICAGO,SCARLET FEVER,4
376,1890,189008,1890-02-16,1890-02-22,IL,CHICAGO,DIPHTHERIA,40
377,1890,189008,1890-02-16,1890-02-22,IL,CHICAGO,WHOOPING COUGH,3
378,1890,189007,1890-02-09,1890-02-15,PA,PHILADELPHIA,TYPHOID FEVER,19
379,1890,189007,1890-02-09,1890-02-15,PA,PHILADELPHIA,DIPHTHERIA,11
380,1890,189007,1890-02-09,1890-02-15,PA,PHILADELPHIA,WHOOPING COUGH,2
381,1890,189008,1890-02-16,1890-02-22,NY,BROOKLYN,TYPHUS FEVER,1
382,1890,189008,1890-02-16,1890-02-22,NY,BROOKLYN,TYPHOID FEVER,2
383,1890,189008,1890-02-16,1890-02-22,NY,BROOKLYN,SCARLET FEVER,9
384,1890,189008,1890-02-16,1890-02-22,NY,BROOKLYN,DIPHTHERIA,31
385,1890,189008,1890-02-16,1890-02-22,NY,BROOKLYN,WHOOPING COUGH,1
386,1890,189008,1890-02-16,1890-02-22,MD,BALTIMORE,TYPHOID FEVER,3
387,1890,189008,1890-02-16,1890-02-22,MD,BALTIMORE,DIPHTHERIA,5
388,1890,189008,1890-02-16,1890-02-22,MD,BALTIMORE,WHOOPING COUGH,3
389,1890,189006,1890-02-02,1890-02-08,MO,ST LOUIS,TYPHOID FEVER,1
390,1890,189006,1890-02-02,1890-02-08,MO,ST LOUIS,SCARLET FEVER,1
391,1890,189006,1890-02-02,1890-02-08,MO,ST LOUIS,DIPHTHERIA,6
392,1890,189008,1890-02-16,1890-02-22,MO,ST LOUIS,TYPHOID FEVER,1
393,1890,189008,1890-02-16,1890-02-22,MO,ST LOUIS,SCARLET FEVER,1
394,1890,189008,1890-02-16,1890-02-22,MO,ST LOUIS,DIPHTHERIA,3
395,1890,189008,1890-02-16,1890-02-22,MA,BOSTON,TYPHOID FEVER,1
396,1890,189008,1890-02-16,1890-02-22,MA,BOSTON,DIPHTHERIA,14
397,1890,189007,1890-02-09,1890-02-15,CA,SAN FRANCISCO,TYPHOID FEVER,2
398,1890,189007,1890-02-09,1890-02-15,CA,SAN FRANCISCO,DIPHTHERIA,1
399,1890,189007,1890-02-09,1890-02-15,CA,SAN FRANCISCO,WHOOPING COUGH,1
400,1890,189008,1890-02-16,1890-02-22,OH,CINCINNATI,TYPHOID FEVER,7
401,1890,189008,1890-02-16,1890-02-22,OH,CINCINNATI,DIPHTHERIA,10
402,1890,189008,1890-02-16,1890-02-22,OH,CINCINNATI,WHOOPING COUGH,4
403,1890,189007,1890-02-09,1890-02-15,LA,NEW ORLEANS,TYPHOID FEVER,2
404,1890,189007,1890-02-09,1890-02-15,LA,NEW ORLEANS,DIPHTHERIA,2
405,1890,189006,1890-02-02,1890-02-08,DC,WASHINGTON,TYPHOID FEVER,1
406,1890,189006,1890-02-02,1890-02-08,DC,WASHINGTON,DIPHTHERIA,1
407,1890,189006,1890-02-02,1890-02-08,MI,DETROIT,DIPHTHERIA,4
408,1890,189006,1890-02-02,1890-02-08,MI,DETROIT,WHOOPING COUGH,1
409,1890,189007,1890-02-09,1890-02-15,MI,DETROIT,SCARLET FEVER,2
410,1890,189007,1890-02-09,1890-02-15,MI,DETROIT,DIPHTHERIA,4
411,1890,189007,1890-02-09,1890-02-15,PA,PITTSBURGH,TYPHOID FEVER,9
412,1890,189007,1890-02-09,1890-02-15,PA,PITTSBURGH,DIPHTHERIA,3
413,1890,189008,1890-02-16,1890-02-22,PA,PITTSBURGH,TYPHOID FEVER,9
414,1890,189008,1890-02-16,1890-02-22,PA,PITTSBURGH,SCARLET FEVER,1
415,1890,189008,1890-02-16,1890-02-22,PA,PITTSBURGH,DIPHTHERIA,5
416,1890,189002,1890-01-05,1890-01-11,OH,CLEVELAND,TYPHOID FEVER,7
417,1890,189002,1890-01-05,1890-01-11,OH,CLEVELAND,SCARLET FEVER,3
418,1890,189002,1890-01-05,1890-01-11,OH,CLEVELAND,DIPHTHERIA,5
419,1890,189002,1890-01-05,1890-01-11,OH,CLEVELAND,WHOOPING COUGH,3
420,1890,189003,1890-01-12,1890-01-18,OH,CLEVELAND,TYPHOID FEVER,4
421,1890,189003,1890-01-12,1890-01-18,OH,CLEVELAND,SCARLET FEVER,4
422,1890,189003,1890-01-12,1890-01-18,OH,CLEVELAND,DIPHTHERIA,7
423,1890,189003,1890-01-12,1890-01-18,OH,CLEVELAND,WHOOPING COUGH,4
424,1890,189007,1890-02-09,1890-02-15,KY,LOUISVILLE,TYPHOID FEVER,1
425,1890,189008,1890-02-16,1890-02-22,KY,LOUISVILLE,TYPHOID FEVER,1
426,1890,189007,1890-02-09,1890-02-15,WI,MILWAUKEE,TYPHUS FEVER,1
427,1890,189007,1890-02-09,1890-02-15,WI,MILWAUKEE,TYPHOID FEVER,1
428,1890,189007,1890-02-09,1890-02-15,WI,MILWAUKEE,SCARLET FEVER,1
429,1890,189007,1890-02-09,1890-02-15,WI,MILWAUKEE,DIPHTHERIA,4
430,1890,189007,1890-02-09,1890-02-15,WI,MILWAUKEE,WHOOPING COUGH,1
431,1890,189008,1890-02-16,1890-02-22,WI,MILWAUKEE,TYPHOID FEVER,1
432,1890,189008,1890-02-16,1890-02-22,WI,MILWAUKEE,DIPHTHERIA,5
433,1890,189007,1890-02-09,1890-02-15,MN,MINNEAPOLIS,TYPHOID FEVER,1
434,1890,189007,1890-02-09,1890-02-15,MN,MINNEAPOLIS,DIPHTHERIA,6
435,1890,189008,1890-02-16,1890-02-22,MN,MINNEAPOLIS,DIPHTHERIA,4
436,1890,189007,1890-02-09,1890-02-15,NJ,NEWARK,TYPHOID FEVER,4
437,1890,189007,1890-02-09,1890-02-15,NJ,NEWARK,SCARLET FEVER,1
438,1890,189007,1890-02-09,1890-02-15,NJ,NEWARK,DIPHTHERIA,3
439,1890,189008,1890-02-16,1890-02-22,NJ,NEWARK,TYPHOID FEVER,2
440,1890,189008,1890-02-16,1890-02-22,NJ,NEWARK,SCARLET FEVER,4
441,1890,189008,1890-02-16,1890-02-22,NJ,NEWARK,DIPHTHERIA,4
442,1890,189008,1890-02-16,1890-02-22,RI,PROVIDENCE,DIPHTHERIA,3
443,1890,189008,1890-02-15,1890-02-21,IN,INDIANAPOLIS,SCARLET FEVER,1
444,1890,189008,1890-02-15,1890-02-21,IN,INDIANAPOLIS,DIPHTHERIA,2
445,1890,189008,1890-02-15,1890-02-21,IN,INDIANAPOLIS,WHOOPING COUGH,1
446,1890,189008,1890-02-16,1890-02-22,OH,TOLEDO,DIPHTHERIA,5
447,1890,189008,1890-02-16,1890-02-22,MA,FALL RIVER,TYPHOID FEVER,1
448,1890,189008,1890-02-16,1890-02-22,MA,FALL RIVER,DIPHTHERIA,1
449,1890,189008,1890-02-16,1890-02-22,MA,FALL RIVER,WHOOPING COUGH,4
450,1890,189007,1890-02-09,1890-02-15,SC,CHARLESTON,TYPHOID FEVER,2
451,1890,189006,1890-02-02,1890-02-08,NH,MANCHESTER,SCARLET FEVER,1
452,1890,189008,1890-02-16,1890-02-22,ME,PORTLAND,WHOOPING COUGH,3
453,1890,189008,1890-02-16,1890-02-22,NY,BINGHAMTON,TYPHOID FEVER,2
454,1890,189006,1890-02-02,1890-02-08,NY,AUBURN,SCARLET FEVER,2
455,1890,189006,1890-02-02,1890-02-08,NY,AUBURN,DIPHTHERIA,1
456,1890,189008,1890-02-16,1890-02-22,MA,NEWTON,DIPHTHERIA,1
457,1890,189006,1890-02-02,1890-02-08,IA,KEOKUK,DIPHTHERIA,2
458,1890,189009,1890-02-23,1890-03-01,NY,NEW YORK,TYPHOID FEVER,6
459,1890,189009,1890-02-23,1890-03-01,NY,NEW YORK,SCARLET FEVER,8
460,1890,189009,1890-02-23,1890-03-01,NY,NEW YORK,DIPHTHERIA,25
461,1890,189009,1890-02-23,1890-03-01,NY,NEW YORK,WHOOPING COUGH,6
462,1890,189009,1890-02-23,1890-03-01,IL,CHICAGO,TYPHOID FEVER,33
463,1890,189009,1890-02-23,1890-03-01,IL,CHICAGO,SCARLET FEVER,2
464,1890,189009,1890-02-23,1890-03-01,IL,CHICAGO,DIPHTHERIA,17
465,1890,189009,1890-02-23,1890-03-01,IL,CHICAGO,WHOOPING COUGH,6
466,1890,189008,1890-02-16,1890-02-22,PA,PHILADELPHIA,TYPHOID FEVER,10
467,1890,189008,1890-02-16,1890-02-22,PA,PHILADELPHIA,SCARLET FEVER,2
468,1890,189008,1890-02-16,1890-02-22,PA,PHILADELPHIA,DIPHTHERIA,9
469,1890,189008,1890-02-16,1890-02-22,PA,PHILADELPHIA,WHOOPING COUGH,5
470,1890,189009,1890-02-23,1890-03-01,NY,BROOKLYN,TYPHOID FEVER,1
471,1890,189009,1890-02-23,1890-03-01,NY,BROOKLYN,SCARLET FEVER,4
472,1890,189009,1890-02-23,1890-03-01,NY,BROOKLYN,DIPHTHERIA,17
473,1890,189009,1890-02-23,1890-03-01,NY,BROOKLYN,WHOOPING COUGH,2
474,1890,189009,1890-02-23,1890-03-01,MD,BALTIMORE,TYPHOID FEVER,2
475,1890,189009,1890-02-23,1890-03-01,MD,BALTIMORE,SCARLET FEVER,2
476,1890,189009,1890-02-23,1890-03-01,MD,BALTIMORE,DIPHTHERIA,6
477,1890,189009,1890-02-23,1890-03-01,MD,BALTIMORE,WHOOPING COUGH,1
478,1890,189009,1890-02-23,1890-03-01,MA,BOSTON,SCARLET FEVER,2
479,1890,189009,1890-02-23,1890-03-01,MA,BOSTON,DIPHTHERIA,7
480,1890,189009,1890-02-23,1890-03-01,MA,BOSTON,WHOOPING COUGH,1
481,1890,189008,1890-02-15,1890-02-21,CA,SAN FRANCISCO,TYPHOID FEVER,1
482,1890,189008,1890-02-15,1890-02-21,CA,SAN FRANCISCO,DIPHTHERIA,2
483,1890,189008,1890-02-15,1890-02-21,CA,SAN FRANCISCO,WHOOPING COUGH,1
484,1890,189009,1890-02-23,1890-03-01,OH,CINCINNATI,TYPHOID FEVER,1
485,1890,189009,1890-02-23,1890-03-01,OH,CINCINNATI,DIPHTHERIA,13
486,1890,189009,1890-02-23,1890-03-01,OH,CINCINNATI,WHOOPING COUGH,3
487,1890,189008,1890-02-16,1890-02-22,LA,NEW ORLEANS,TYPHOID FEVER,1
488,1890,189008,1890-02-16,1890-02-22,LA,NEW ORLEANS,DIPHTHERIA,2
489,1890,189008,1890-02-16,1890-02-22,DC,WASHINGTON,TYPHOID FEVER,2
490,1890,189008,1890-02-16,1890-02-22,DC,WASHINGTON,DIPHTHERIA,2
491,1890,189008,1890-02-16,1890-02-22,DC,WASHINGTON,WHOOPING COUGH,1
492,1890,189008,1890-02-16,1890-02-22,MI,DETROIT,SCARLET FEVER,1
493,1890,189008,1890-02-16,1890-02-22,MI,DETROIT,DIPHTHERIA,4
494,1890,189006,1890-02-02,1890-02-08,OH,CLEVELAND,TYPHOID FEVER,2
495,1890,189006,1890-02-02,1890-02-08,OH,CLEVELAND,SCARLET FEVER,2
496,1890,189006,1890-02-02,1890-02-08,OH,CLEVELAND,DIPHTHERIA,7
497,1890,189006,1890-02-02,1890-02-08,OH,CLEVELAND,WHOOPING COUGH,1
498,1890,189007,1890-02-09,1890-02-15,OH,CLEVELAND,TYPHOID FEVER,1
499,1890,189007,1890-02-09,1890-02-15,OH,CLEVELAND,DIPHTHERIA,8
500,1890,189007,1890-02-09,1890-02-15,OH,CLEVELAND,WHOOPING COUGH,1
501,1890,189009,1890-02-23,1890-03-01,WI,MILWAUKEE,TYPHOID FEVER,1
502,1890,189009,1890-02-23,1890-03-01,WI,MILWAUKEE,SCARLET FEVER,1
503,1890,189009,1890-02-23,1890-03-01,WI,MILWAUKEE,DIPHTHERIA,3
504,1890,189009,1890-02-23,1890-03-01,NJ,NEWARK,TYPHOID FEVER,7
505,1890,189009,1890-02-23,1890-03-01,NJ,NEWARK,DIPHTHERIA,5
506,1890,189009,1890-02-22,1890-02-28,CO,DENVER,DIPHTHERIA,4
507,1890,189009,1890-02-23,1890-03-01,RI,PROVIDENCE,SCARLET FEVER,1
508,1890,189009,1890-02-22,1890-02-28,IN,INDIANAPOLIS,DIPHTHERIA,2
509,1890,189009,1890-02-23,1890-03-01,VA,RICHMOND,TYPHOID FEVER,2
510,1890,189009,1890-02-23,1890-03-01,VA,RICHMOND,WHOOPING COUGH,2
511,1890,189009,1890-02-22,1890-02-28,OH,TOLEDO,DIPHTHERIA,2
512,1890,189009,1890-02-23,1890-03-01,MA,FALL RIVER,WHOOPING COUGH,1
513,1890,189008,1890-02-16,1890-02-22,SC,CHARLESTON,TYPHOID FEVER,1
514,1890,189009,1890-02-23,1890-03-01,SC,CHARLESTON,TYPHOID FEVER,2
515,1890,189009,1890-02-23,1890-03-01,ME,PORTLAND,WHOOPING COUGH,3
516,1890,189008,1890-02-15,1890-02-21,TX,GALVESTON,TYPHOID FEVER,2
517,1890,189008,1890-02-16,1890-02-22,PA,ALTOONA,SCARLET FEVER,1
518,1890,189008,1890-02-17,1890-02-23,IL,ROCK ISLAND,DIPHTHERIA,1
519,1890,189008,1890-02-16,1890-02-22,FL,PENSACOLA,DIPHTHERIA,1
520,1890,189010,1890-03-02,1890-03-08,NY,NEW YORK,TYPHOID FEVER,3
521,1890,189010,1890-03-02,1890-03-08,NY,NEW YORK,SCARLET FEVER,9
522,1890,189010,1890-03-02,1890-03-08,NY,NEW YORK,DIPHTHERIA,35
523,1890,189010,1890-03-02,1890-03-08,NY,NEW YORK,WHOOPING COUGH,11
524,1890,189010,1890-03-02,1890-03-08,IL,CHICAGO,TYPHOID FEVER,23
525,1890,189010,1890-03-02,1890-03-08,IL,CHICAGO,SCARLET FEVER,13
526,1890,189010,1890-03-02,1890-03-08,IL,CHICAGO,DIPHTHERIA,21
527,1890,189010,1890-03-02,1890-03-08,IL,CHICAGO,WHOOPING COUGH,3
528,1890,189009,1890-02-23,1890-03-01,PA,PHILADELPHIA,TYPHOID FEVER,12
529,1890,189009,1890-02-23,1890-03-01,PA,PHILADELPHIA,SCARLET FEVER,3
530,1890,189009,1890-02-23,1890-03-01,PA,PHILADELPHIA,DIPHTHERIA,11
531,1890,189010,1890-03-02,1890-03-08,NY,BROOKLYN,TYPHOID FEVER,1
532,1890,189010,1890-03-02,1890-03-08,NY,BROOKLYN,SCARLET FEVER,1
533,1890,189010,1890-03-02,1890-03-08,NY,BROOKLYN,DIPHTHERIA,24
534,1890,189010,1890-03-02,1890-03-08,NY,BROOKLYN,WHOOPING COUGH,4
535,1890,189010,1890-03-02,1890-03-08,MD,BALTIMORE,TYPHOID FEVER,2
536,1890,189010,1890-03-02,1890-03-08,MD,BALTIMORE,SCARLET FEVER,1
537,1890,189010,1890-03-02,1890-03-08,MD,BALTIMORE,DIPHTHERIA,6
538,1890,189010,1890-03-02,1890-03-08,MD,BALTIMORE,WHOOPING COUGH,2
539,1890,189009,1890-02-23,1890-03-01,MO,ST LOUIS,TYPHOID FEVER,1
540,1890,189009,1890-02-23,1890-03-01,MO,ST LOUIS,DIPHTHERIA,5
541,1890,189010,1890-03-02,1890-03-08,MA,BOSTON,TYPHOID FEVER,1
542,1890,189010,1890-03-02,1890-03-08,MA,BOSTON,DIPHTHERIA,12
543,1890,189010,1890-03-02,1890-03-08,MA,BOSTON,WHOOPING COUGH,4
544,1890,189009,1890-02-22,1890-02-28,CA,SAN FRANCISCO,TYPHOID FEVER,1
545,1890,189009,1890-02-22,1890-02-28,CA,SAN FRANCISCO,DIPHTHERIA,1
546,1890,189010,1890-03-02,1890-03-08,OH,CINCINNATI,TYPHOID FEVER,3
547,1890,189010,1890-03-02,1890-03-08,OH,CINCINNATI,DIPHTHERIA,9
548,1890,189010,1890-03-02,1890-03-08,OH,CINCINNATI,WHOOPING COUGH,1
549,1890,189009,1890-02-23,1890-03-01,LA,NEW ORLEANS,TYPHOID FEVER,1
550,1890,189009,1890-02-23,1890-03-01,LA,NEW ORLEANS,DIPHTHERIA,2
551,1890,189010,1890-03-02,1890-03-08,DC,WASHINGTON,TYPHOID FEVER,1
552,1890,189010,1890-03-02,1890-03-08,DC,WASHINGTON,DIPHTHERIA,2
553,1890,189009,1890-02-23,1890-03-01,MI,DETROIT,SCARLET FEVER,13
554,1890,189009,1890-02-23,1890-03-01,MI,DETROIT,DIPHTHERIA,19
555,1890,189009,1890-02-23,1890-03-01,PA,PITTSBURGH,TYPHOID FEVER,11
556,1890,189009,1890-02-23,1890-03-01,PA,PITTSBURGH,DIPHTHERIA,4
557,1890,189009,1890-02-23,1890-03-01,PA,PITTSBURGH,WHOOPING COUGH,1
558,1890,189010,1890-03-02,1890-03-08,WI,MILWAUKEE,DIPHTHERIA,2
559,1890,189010,1890-03-02,1890-03-08,WI,MILWAUKEE,WHOOPING COUGH,1
560,1890,189010,1890-03-02,1890-03-08,MN,MINNEAPOLIS,DIPHTHERIA,5
561,1890,189010,1890-03-02,1890-03-08,NJ,NEWARK,TYPHOID FEVER,1
562,1890,189010,1890-03-02,1890-03-08,NJ,NEWARK,DIPHTHERIA,1
563,1890,189010,1890-03-02,1890-03-08,RI,PROVIDENCE,TYPHOID FEVER,1
564,1890,189010,1890-03-02,1890-03-08,RI,PROVIDENCE,WHOOPING COUGH,2
565,1890,189009,1890-02-23,1890-03-01,NY,ROCHESTER,TYPHOID FEVER,2
566,1890,189010,1890-03-01,1890-03-07,IN,INDIANAPOLIS,SCARLET FEVER,3
567,1890,189010,1890-03-01,1890-03-07,IN,INDIANAPOLIS,DIPHTHERIA,2
568,1890,189010,1890-03-01,1890-03-07,OH,TOLEDO,DIPHTHERIA,6
569,1890,189010,1890-03-02,1890-03-08,MA,FALL RIVER,DIPHTHERIA,1
570,1890,189010,1890-03-02,1890-03-08,MA,FALL RIVER,WHOOPING COUGH,1
571,1890,189010,1890-03-02,1890-03-08,TN,NASHVILLE,DIPHTHERIA,1
572,1890,189010,1890-03-02,1890-03-08,SC,CHARLESTON,TYPHOID FEVER,1
573,1890,189009,1890-02-23,1890-03-01,PA,ALTOONA,SCARLET FEVER,2
574,1890,189011,1890-03-09,1890-03-15,NY,NEW YORK,TYPHOID FEVER,5
575,1890,189011,1890-03-09,1890-03-15,NY,NEW YORK,SCARLET FEVER,20
576,1890,189011,1890-03-09,1890-03-15,NY,NEW YORK,DIPHTHERIA,32
577,1890,189011,1890-03-09,1890-03-15,NY,NEW YORK,WHOOPING COUGH,4
578,1890,189011,1890-03-09,1890-03-15,IL,CHICAGO,TYPHOID FEVER,24
579,1890,189011,1890-03-09,1890-03-15,IL,CHICAGO,SCARLET FEVER,5
580,1890,189011,1890-03-09,1890-03-15,IL,CHICAGO,DIPHTHERIA,20
581,1890,189011,1890-03-09,1890-03-15,IL,CHICAGO,WHOOPING COUGH,2
582,1890,189010,1890-03-02,1890-03-08,PA,PHILADELPHIA,TYPHOID FEVER,15
583,1890,189010,1890-03-02,1890-03-08,PA,PHILADELPHIA,DIPHTHERIA,14
584,1890,189010,1890-03-02,1890-03-08,PA,PHILADELPHIA,WHOOPING COUGH,1
585,1890,189011,1890-03-09,1890-03-15,NY,BROOKLYN,TYPHOID FEVER,3
586,1890,189011,1890-03-09,1890-03-15,NY,BROOKLYN,SCARLET FEVER,3
587,1890,189011,1890-03-09,1890-03-15,NY,BROOKLYN,DIPHTHERIA,36
588,1890,189011,1890-03-09,1890-03-15,NY,BROOKLYN,WHOOPING COUGH,5
589,1890,189011,1890-03-09,1890-03-15,MD,BALTIMORE,TYPHOID FEVER,3
590,1890,189011,1890-03-09,1890-03-15,MD,BALTIMORE,SCARLET FEVER,1
591,1890,189011,1890-03-09,1890-03-15,MD,BALTIMORE,DIPHTHERIA,6
592,1890,189011,1890-03-09,1890-03-15,MD,BALTIMORE,WHOOPING COUGH,1
593,1890,189010,1890-03-02,1890-03-08,MO,ST LOUIS,SCARLET FEVER,3
594,1890,189010,1890-03-02,1890-03-08,MO,ST LOUIS,DIPHTHERIA,5
595,1890,189011,1890-03-09,1890-03-15,MA,BOSTON,TYPHOID FEVER,1
596,1890,189011,1890-03-09,1890-03-15,MA,BOSTON,DIPHTHERIA,7
597,1890,189011,1890-03-09,1890-03-15,OH,CINCINNATI,TYPHOID FEVER,6
598,1890,189011,1890-03-09,1890-03-15,OH,CINCINNATI,SCARLET FEVER,1
599,1890,189011,1890-03-09,1890-03-15,OH,CINCINNATI,DIPHTHERIA,8
600,1890,189011,1890-03-09,1890-03-15,OH,CINCINNATI,WHOOPING COUGH,3
601,1890,189010,1890-03-02,1890-03-08,MI,DETROIT,TYPHOID FEVER,1
602,1890,189010,1890-03-02,1890-03-08,MI,DETROIT,SCARLET FEVER,2
603,1890,189010,1890-03-02,1890-03-08,MI,DETROIT,DIPHTHERIA,4
604,1890,189011,1890-03-09,1890-03-15,KY,LOUISVILLE,TYPHOID FEVER,2
605,1890,189011,1890-03-09,1890-03-15,KY,LOUISVILLE,SCARLET FEVER,1
606,1890,189011,1890-03-09,1890-03-15,KY,LOUISVILLE,DIPHTHERIA,1
607,1890,189011,1890-03-09,1890-03-15,NJ,NEWARK,TYPHOID FEVER,1
608,1890,189011,1890-03-09,1890-03-15,NJ,NEWARK,SCARLET FEVER,3
609,1890,189011,1890-03-09,1890-03-15,NJ,NEWARK,DIPHTHERIA,3
610,1890,189010,1890-03-01,1890-03-07,CO,DENVER,DIPHTHERIA,3
611,1890,189011,1890-03-08,1890-03-14,CO,DENVER,DIPHTHERIA,3
